,NIG,name,Monitor,Timestamp
1153.0,0.000275,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_516.tif,12957.0,
1154.0,0.000274,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_517.tif,12561.0,
1155.0,0.000276,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_518.tif,11475.0,
1156.0,0.000254,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_519.tif,11945.0,
1157.0,0.0002,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_520.tif,12218.0,
1158.0,0.000161,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_521.tif,12481.0,
1160.0,0.000152,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_522.tif,12758.0,
1161.0,0.000148,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_523.tif,12562.0,
1162.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_524.tif,12249.0,
1169.0,0.000127,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_525.tif,12824.0,
1170.0,0.000126,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_526.tif,12765.0,
1170.0,0.000125,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_527.tif,12516.0,
1171.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_528.tif,12941.0,
1178.0,0.000121,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_529.tif,12568.0,
1178.0,0.000121,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_530.tif,11827.0,
1179.0,0.00012,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_531.tif,11517.0,
1180.0,0.00012,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_532.tif,12069.0,
1182.0,0.00012,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_533.tif,12413.0,
1183.0,0.00012,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_534.tif,11812.0,
1183.0,0.000171,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_535.tif,12560.0,
1184.0,0.000223,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_536.tif,12607.0,
1187.0,0.000233,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_537.tif,12264.0,
1188.0,0.00024,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_538.tif,12834.0,
1189.0,0.000248,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_539.tif,12972.0,
1190.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_540.tif,12986.0,
1196.0,0.000267,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_541.tif,12494.0,
1197.0,0.00027,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_542.tif,12123.0,
1198.0,0.000271,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_543.tif,12491.0,
1199.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_544.tif,12398.0,
1205.0,0.000279,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_545.tif,12772.0,
1206.0,0.000281,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_546.tif,12257.0,
1207.0,0.00028,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_547.tif,11993.0,
1208.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_548.tif,11727.0,
1214.0,0.000279,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_549.tif,12355.0,
1215.0,0.000281,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_550.tif,12861.0,
1216.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_551.tif,12823.0,
1222.0,0.000282,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_552.tif,11748.0,
1223.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_553.tif,11990.0,
1224.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_554.tif,11720.0,
1225.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_555.tif,12036.0,
1231.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_556.tif,13049.0,
1232.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_557.tif,12435.0,
1233.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_558.tif,12919.0,
1234.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_559.tif,12668.0,
1240.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_560.tif,12670.0,
1241.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_561.tif,12427.0,
1242.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_562.tif,12218.0,
1243.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_563.tif,11856.0,
1249.0,0.000291,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_564.tif,13072.0,
1250.0,0.000292,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_565.tif,12850.0,
1251.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_566.tif,12888.0,
1257.0,0.000292,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_567.tif,12504.0,
1258.0,0.000294,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_568.tif,12259.0,
1259.0,0.000292,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_569.tif,12346.0,
1260.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_570.tif,13118.0,
1266.0,0.000291,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_571.tif,12484.0,
1267.0,0.000291,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_572.tif,12797.0,
1268.0,0.000288,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_573.tif,12439.0,
1269.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_574.tif,12780.0,
1275.0,0.000287,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_575.tif,11504.0,
1276.0,0.000287,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_576.tif,11440.0,
1277.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_577.tif,12507.0,
1278.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_578.tif,12897.0,
1284.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_579.tif,12653.0,
1285.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_580.tif,12362.0,
1286.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_581.tif,12162.0,
1287.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_582.tif,11900.0,
1293.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_583.tif,12803.0,
1294.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_584.tif,12418.0,
1295.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_585.tif,12430.0,
1301.0,0.000288,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_586.tif,12609.0,
1302.0,0.000288,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_587.tif,12442.0,
1303.0,0.000287,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_588.tif,12606.0,
1304.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_589.tif,12129.0,
1310.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_590.tif,11453.0,
1311.0,0.000286,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_591.tif,11895.0,
1312.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_592.tif,12122.0,
1313.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_593.tif,12898.0,
1319.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_594.tif,12206.0,
1320.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_595.tif,12028.0,
1321.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_596.tif,12893.0,
1322.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_597.tif,13046.0,
1328.0,0.000282,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_598.tif,13113.0,
1329.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_599.tif,12867.0,
1330.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_600.tif,12066.0,
1331.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_601.tif,12800.0,
1337.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_602.tif,13053.0,
1338.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_603.tif,12897.0,
1339.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_604.tif,12768.0,
1340.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_605.tif,13042.0,
1346.0,0.000282,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_606.tif,12777.0,
1347.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_607.tif,12257.0,
1348.0,0.000282,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_608.tif,12933.0,
1349.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_609.tif,12635.0,
1355.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_610.tif,12720.0,
1356.0,0.000282,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_611.tif,12528.0,
1357.0,0.000281,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_612.tif,12140.0,
1358.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_613.tif,12537.0,
1364.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_614.tif,12531.0,
1365.0,0.000286,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_615.tif,12938.0,
1366.0,0.000284,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_616.tif,13020.0,
1367.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_617.tif,12832.0,
1373.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_618.tif,12227.0,
1374.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_619.tif,12406.0,
1375.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_620.tif,12188.0,
1376.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_621.tif,12635.0,
1382.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_622.tif,12266.0,
1383.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_623.tif,12609.0,
1384.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_624.tif,12820.0,
1385.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_625.tif,12994.0,
1391.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_626.tif,12936.0,
1392.0,0.000282,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_627.tif,13028.0,
1393.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_628.tif,12892.0,
1394.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_629.tif,12919.0,
1400.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_630.tif,12478.0,
1401.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_631.tif,12364.0,
1402.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_632.tif,12991.0,
1403.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_633.tif,12949.0,
1409.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_634.tif,12107.0,
1410.0,0.000286,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_635.tif,12064.0,
1411.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_636.tif,12574.0,
1412.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_637.tif,12319.0,
1418.0,0.000288,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_638.tif,11951.0,
1419.0,0.000288,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_639.tif,12782.0,
1420.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_640.tif,12824.0,
1426.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_641.tif,12584.0,
1427.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_642.tif,12912.0,
1428.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_643.tif,12339.0,
1429.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_644.tif,13010.0,
1435.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_645.tif,12754.0,
1436.0,0.000286,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_646.tif,12464.0,
1437.0,0.000287,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_647.tif,12417.0,
1438.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_648.tif,12706.0,
1444.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_649.tif,12281.0,
1445.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_650.tif,12521.0,
1446.0,0.000286,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_651.tif,12652.0,
1447.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_652.tif,12717.0,
1453.0,0.000287,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_653.tif,12928.0,
1454.0,0.000287,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_654.tif,11804.0,
1455.0,0.000288,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_655.tif,12587.0,
1456.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_656.tif,11928.0,
1462.0,0.000292,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_657.tif,12915.0,
1463.0,0.000292,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_658.tif,12834.0,
1464.0,0.000292,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_659.tif,12829.0,
1465.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_660.tif,12909.0,
1471.0,0.000288,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_661.tif,12690.0,
1472.0,0.000291,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_662.tif,12394.0,
1473.0,0.000291,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_663.tif,12147.0,
1474.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_664.tif,12842.0,
1480.0,0.000287,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_665.tif,12218.0,
1481.0,0.000288,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_666.tif,12119.0,
1482.0,0.000288,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_667.tif,12776.0,
1483.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_668.tif,12530.0,
1489.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_669.tif,13008.0,
1490.0,0.000286,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_670.tif,12879.0,
1491.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_671.tif,12320.0,
1497.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_672.tif,12710.0,
1498.0,0.000282,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_673.tif,12137.0,
1499.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_674.tif,12927.0,
1500.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_675.tif,12398.0,
1506.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_676.tif,12943.0,
1507.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_677.tif,13076.0,
1508.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_678.tif,13077.0,
1509.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_679.tif,12847.0,
1515.0,0.000284,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_680.tif,12592.0,
1516.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_681.tif,12602.0,
1517.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_682.tif,12277.0,
1518.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_683.tif,12992.0,
1524.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_684.tif,12534.0,
1525.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_685.tif,12916.0,
1526.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_686.tif,13040.0,
1532.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_687.tif,12791.0,
1533.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_688.tif,12981.0,
1534.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_689.tif,12989.0,
1535.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_690.tif,12912.0,
1541.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_691.tif,11965.0,
1542.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_692.tif,12940.0,
1543.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_693.tif,12918.0,
1544.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_694.tif,12325.0,
1550.0,0.000286,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_695.tif,12547.0,
1551.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_696.tif,11945.0,
1552.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_697.tif,11282.0,
1553.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_698.tif,12599.0,
1559.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_699.tif,11862.0,
1560.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_700.tif,11277.0,
1561.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_701.tif,12068.0,
1562.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_702.tif,12951.0,
1568.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_703.tif,12566.0,
1569.0,0.000282,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_704.tif,12796.0,
1570.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_705.tif,12192.0,
1576.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_706.tif,11155.0,
1577.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_707.tif,11935.0,
1578.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_708.tif,12461.0,
1579.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_709.tif,12821.0,
1585.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_710.tif,12624.0,
1586.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_711.tif,12753.0,
1587.0,0.000285,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_712.tif,12325.0,
1588.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_713.tif,12885.0,
1594.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_714.tif,12585.0,
1595.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_715.tif,12932.0,
1596.0,0.000282,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_716.tif,12557.0,
1597.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_717.tif,12832.0,
1603.0,0.000282,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_718.tif,12956.0,
1604.0,0.000282,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_719.tif,12247.0,
1605.0,0.000282,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_720.tif,12110.0,
1606.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_721.tif,12618.0,
1612.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_722.tif,12525.0,
1613.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_723.tif,12567.0,
1614.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_724.tif,12775.0,
1620.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_725.tif,11935.0,
1621.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_726.tif,12792.0,
1622.0,0.000281,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_727.tif,12466.0,
1623.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_728.tif,12448.0,
1629.0,0.000282,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_729.tif,11935.0,
1630.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_730.tif,12124.0,
1631.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_731.tif,11468.0,
1632.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_732.tif,11321.0,
1638.0,0.000282,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_733.tif,12736.0,
1639.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_734.tif,12880.0,
1640.0,0.000282,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_735.tif,12880.0,
1641.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_736.tif,13012.0,
1647.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_737.tif,12947.0,
1648.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_738.tif,12984.0,
1649.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_739.tif,13025.0,
1650.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_740.tif,12508.0,
1656.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_741.tif,12463.0,
1657.0,0.000282,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_742.tif,12350.0,
1658.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_743.tif,12776.0,
1659.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_744.tif,13182.0,
1665.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_745.tif,12281.0,
1666.0,0.000282,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_746.tif,12032.0,
1667.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_747.tif,12627.0,
1668.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_748.tif,12229.0,
1674.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_749.tif,12475.0,
1675.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_750.tif,12883.0,
1676.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_751.tif,12996.0,
1677.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_752.tif,13061.0,
1683.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_753.tif,12677.0,
1684.0,0.000282,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_754.tif,12441.0,
1685.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_755.tif,12425.0,
1691.0,0.000282,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_756.tif,12365.0,
1692.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_757.tif,11270.0,
1693.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_758.tif,12807.0,
1694.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_759.tif,12553.0,
1700.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_760.tif,12536.0,
1701.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_761.tif,12783.0,
1702.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_762.tif,12921.0,
1703.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_763.tif,11931.0,
1709.0,0.000282,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_764.tif,12749.0,
1710.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_765.tif,12477.0,
1711.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_766.tif,12937.0,
1712.0,1.0,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_767.tif,12582.0,
1718.0,0.000281,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_768.tif,12528.0,
1719.0,0.000283,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_769.tif,12802.0,
1720.0,0.000281,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_770.tif,12520.0,
